time UTC,port1 Contact Temperature Contact Temperature [°C],port1 Vibration Velocity RMS v-RMS X [mm/s],port1 Vibration Velocity RMS v-RMS Y [mm/s],port1 Vibration Velocity RMS v-RMS Z [mm/s]
2024-08-25T17:37:45.53893225Z,24.56271743774414,0.1369718462228775,0.12755808234214783,0.11482270061969757
2024-08-25T17:37:45.788944Z,24.56271743774414,0.13704565167427063,0.1290663778781891,0.10677460581064224
2024-08-25T17:37:46.038911625Z,24.562408447265625,0.1253184676170349,0.08913972973823547,0.11243768036365509
2024-08-25T17:37:46.288934875Z,24.562408447265625,0.11790109425783157,0.082878477871418,0.1382242888212204
2024-08-25T17:37:46.538987Z,24.60672950744629,0.11798811703920364,0.09673409163951874,0.10684903711080551
2024-08-25T17:37:46.78896675Z,24.60672950744629,0.12250003218650818,0.11639402061700821,0.1636817902326584
2024-08-25T17:37:47.038927Z,24.58837127685547,0.12705136835575104,0.12120351940393448,0.13211794197559357
2024-08-25T17:37:47.288964125Z,24.58837127685547,0.15329334139823914,0.14425455033779144,0.12849703431129456
2024-08-25T17:37:47.538998375Z,24.640169143676758,0.14198510348796844,0.15150733292102814,0.16769354045391083
2024-08-25T17:37:47.788983625Z,24.640169143676758,0.15434883534908295,0.14192868769168854,0.13716982305049896
2024-08-25T17:37:48.039031125Z,24.707103729248047,0.14063012599945068,0.11267942190170288,0.14923828840255737
2024-08-25T17:37:48.289046625Z,24.707103729248047,0.1201179027557373,0.12747174501419067,0.10368071496486664
2024-08-25T17:37:48.539002125Z,24.679378509521484,0.15519565343856812,0.123636394739151,0.1035788282752037
2024-08-25T17:37:48.7890245Z,24.679378509521484,0.11403671652078629,0.11778666079044342,0.12665359675884247
2024-08-25T17:37:49.039004875Z,24.69086265563965,0.13535252213478088,0.11735959351062775,0.10588917136192322
2024-08-25T17:37:49.289062125Z,24.69086265563965,0.11298029124736786,0.1296602338552475,0.11534908413887024
